gene_name,start,end,feature_type,strand,locus_tag,chromosome
opgC,1107777,1108941,CDS,-,b1047,NC_000913.3
5'opgC,1108942,1109137,5'UTR,-,b1047,NC_000913.3
5'opgG,1109138,1109334,5'UTR,+,b1048,NC_000913.3
opgG,1109335,1110870,CDS,+,b1048,NC_000913.3
opgH,1110863,1113406,CDS,+,b1049,NC_000913.3
3'opgH,1113407,1113446,3'UTR,+,b1049,NC_000913.3
5'yceK,1113447,1113578,5'UTR,+,b1050,NC_000913.3
yceK,1113579,1113806,CDS,+,b1050,NC_000913.3
msyB,1113807,1114181,CDS,-,b1051,NC_000913.3
5'msyB,1114182,1114223,5'UTR,-,b1051,NC_000913.3
3'mdtG,1114224,1114263,3'UTR,-,b1053,NC_000913.3
mdtG,1114264,1115490,CDS,-,b1053,NC_000913.3
5'mdtG,1115491,1115621,5'UTR,-,b1053,NC_000913.3
3'lpxL,1115622,1115661,3'UTR,-,b1054,NC_000913.3
lpxL,1115662,1116582,CDS,-,b1054,NC_000913.3
5'lpxL,1116583,1116694,5'UTR,-,b1054,NC_000913.3
5'trhO,1116695,1116806,5'UTR,+,b1055,NC_000913.3
trhO,1116807,1117859,CDS,+,b1055,NC_000913.3
3'trhO,1117860,1117879,3'UTR,+,b1055,NC_000913.3
3'yceI,1117880,1117900,3'UTR,-,b1056,NC_000913.3
yceI,1117901,1118476,CDS,-,b1056,NC_000913.3
yceJ,1118477,1119046,CDS,-,b1057,NC_000913.3
5'yceJ,1119047,1119266,5'UTR,-,b1057,NC_000913.3
3'yceO,1119267,1119306,3'UTR,-,b1058,NC_000913.3
yceO,1119307,1119467,CDS,-,b1058,NC_000913.3
solA,1119468,1120586,CDS,-,b1059,NC_000913.3
5'solA,1120587,1120660,5'UTR,-,b1059,NC_000913.3
3'bssS,1120661,1120700,3'UTR,-,b1060,NC_000913.3
bssS,1120701,1120955,CDS,-,b1060,NC_000913.3
5'bssS,1120956,1121201,5'UTR,-,b1060,NC_000913.3
3'dinI,1121202,1121241,3'UTR,-,b1061,NC_000913.3
dinI,1121242,1121487,CDS,-,b1061,NC_000913.3
5'dinI,1121488,1121524,5'UTR,-,b1061,NC_000913.3
3'pyrC,1121525,1121560,3'UTR,-,b1062,NC_000913.3
pyrC,1121561,1122607,CDS,-,b1062,NC_000913.3
5'pyrC,1122608,1122672,5'UTR,-,b1062,NC_000913.3
3'yceB,1122673,1122712,3'UTR,-,b1063,NC_000913.3
yceB,1122713,1123273,CDS,-,b1063,NC_000913.3
5'yceB,1123274,1123366,5'UTR,-,b1063,NC_000913.3
3'grxB,1123367,1123406,3'UTR,-,b1064,NC_000913.3
grxB,1123407,1124054,CDS,-,b1064,NC_000913.3
5'grxB,1124055,1124086,5'UTR,-,b1064,NC_000913.3
3'mdtH,1124087,1124117,3'UTR,-,b1065,NC_000913.3
mdtH,1124118,1125326,CDS,-,b1065,NC_000913.3
5'mdtH,1125327,1125443,5'UTR,-,b1065,NC_000913.3
5'rimJ,1125444,1125561,5'UTR,+,b1066,NC_000913.3
rimJ,1125562,1126156,CDS,+,b1066,NC_000913.3
yceH,1126157,1126805,CDS,+,b1067,NC_000913.3
yceM,1126806,1127729,CDS,+,b1068,NC_000913.3
3'yceM,1127730,1127769,3'UTR,+,b1068,NC_000913.3
5'murJ,1127770,1127838,5'UTR,+,b1069,NC_000913.3
murJ,1127839,1129374,CDS,+,b1069,NC_000913.3
flgN,1129375,1129830,CDS,-,b1070,NC_000913.3
flgM,1129831,1130128,CDS,-,b1071,NC_000913.3
5'flgM,1130129,1130166,5'UTR,-,b1071,NC_000913.3
3'flgA,1130167,1130203,3'UTR,-,b1072,NC_000913.3
flgA,1130204,1130863,CDS,-,b1072,NC_000913.3
5'flgA,1130864,1130940,5'UTR,-,b1072,NC_000913.3
5'flgB,1130941,1131017,5'UTR,+,b1073,NC_000913.3
flgB,1131018,1131434,CDS,+,b1073,NC_000913.3
flgC,1131435,1131853,CDS,+,b1074,NC_000913.3
flgD,1131854,1132573,CDS,+,b1075,NC_000913.3
flgE,1132574,1133782,CDS,+,b1076,NC_000913.3
flgF,1133783,1134557,CDS,+,b1077,NC_000913.3
3'flgF,1134558,1134597,3'UTR,+,b1077,NC_000913.3
5'flgG,1134598,1134728,5'UTR,+,b1078,NC_000913.3
flgG,1134729,1135511,CDS,+,b1078,NC_000913.3
3'flgG,1135512,1135537,3'UTR,+,b1078,NC_000913.3
5'flgH,1135538,1135563,5'UTR,+,b1079,NC_000913.3
flgH,1135564,1136273,CDS,+,b1079,NC_000913.3
flgI,1136274,1137371,CDS,+,b1080,NC_000913.3
flgJ,1137371,1138312,CDS,+,b1081,NC_000913.3
3'flgJ,1138313,1138344,3'UTR,+,b1081,NC_000913.3
5'flgK,1138345,1138377,5'UTR,+,b1082,NC_000913.3
flgK,1138378,1140021,CDS,+,b1082,NC_000913.3
flgL,1140022,1140986,CDS,+,b1083,NC_000913.3
flgO,1140966,1141132,ncRNA,+,b4826,NC_000913.3
3'rne,1141133,1141181,3'UTR,-,b1084,NC_000913.3
rne,1141182,1144367,CDS,-,b1084,NC_000913.3
5'rne,1144368,1144434,5'UTR,-,b1084,NC_000913.3
5'yceQ,1144435,1144501,5'UTR,+,b1085,NC_000913.3
yceQ,1144502,1144822,CDS,+,b1085,NC_000913.3
3'yceQ,1144823,1144862,3'UTR,+,b1085,NC_000913.3
5'rluC,1144863,1144939,5'UTR,+,b1086,NC_000913.3
rluC,1144940,1145899,CDS,+,b1086,NC_000913.3
3'rluC,1145900,1145954,3'UTR,+,b1086,NC_000913.3
3'yceF,1145955,1146010,3'UTR,-,b1087,NC_000913.3
yceF,1146011,1146595,CDS,-,b1087,NC_000913.3
sraB,1146569,1146793,ncRNA,+,b4418,NC_000913.3
yceD,1146794,1147315,CDS,+,b1088,NC_000913.3
3'yceD,1147316,1147340,3'UTR,+,b1088,NC_000913.3
5'rpmF,1147341,1147366,5'UTR,+,b1089,NC_000913.3
rpmF,1147367,1147540,CDS,+,b1089,NC_000913.3
3'rpmF,1147541,1147580,3'UTR,+,b1089,NC_000913.3
5'plsX,1147581,1147620,5'UTR,+,b1090,NC_000913.3
plsX,1147621,1148691,CDS,+,b1090,NC_000913.3
3'plsX,1148692,1148724,3'UTR,+,b1090,NC_000913.3
5'fabH,1148725,1148758,5'UTR,+,b1091,NC_000913.3
fabH,1148759,1149712,CDS,+,b1091,NC_000913.3
fabD,1149713,1150657,CDS,+,b1092,NC_000913.3
fabG,1150658,1151404,CDS,+,b1093,NC_000913.3
3'fabG,1151405,1151444,3'UTR,+,b1093,NC_000913.3
5'acpP,1151445,1151614,5'UTR,+,b1094,NC_000913.3
acpP,1151615,1151851,CDS,+,b1094,NC_000913.3
3'acpP,1151852,1151891,3'UTR,+,b1094,NC_000913.3
5'fabF,1151892,1151938,5'UTR,+,b1095,NC_000913.3
fabF,1151939,1153180,CDS,+,b1095,NC_000913.3
3'fabF,1153181,1153220,3'UTR,+,b1095,NC_000913.3
5'pabC,1153221,1153299,5'UTR,+,b1096,NC_000913.3
pabC,1153300,1154111,CDS,+,b1096,NC_000913.3
mltG,1154112,1155134,CDS,+,b1097,NC_000913.3
tmk,1155124,1155765,CDS,+,b1098,NC_000913.3
holB,1155762,1156766,CDS,+,b1099,NC_000913.3
ycfH,1156767,1157574,CDS,+,b1100,NC_000913.3
3'ycfH,1157575,1157614,3'UTR,+,b1100,NC_000913.3
5'ptsG,1157615,1157868,5'UTR,+,b1101,NC_000913.3
ptsG,1157869,1159302,CDS,+,b1101,NC_000913.3
3'ptsG,1159303,1159331,3'UTR,+,b1101,NC_000913.3
3'fhuE,1159332,1159361,3'UTR,-,b1102,NC_000913.3
fhuE,1159362,1161551,CDS,-,b1102,NC_000913.3
5'fhuE,1161552,1161717,5'UTR,-,b1102,NC_000913.3
5'hinT,1161718,1161884,5'UTR,+,b1103,NC_000913.3
hinT,1161885,1162246,CDS,+,b1103,NC_000913.3
ycfL,1162247,1162637,CDS,+,b1104,NC_000913.3
lpoB,1162638,1163279,CDS,+,b1105,NC_000913.3
thiK,1163260,1164094,CDS,+,b1106,NC_000913.3
nagZ,1164095,1165120,CDS,+,b1107,NC_000913.3
ycfP,1165121,1165685,CDS,+,b1108,NC_000913.3
3'ycfP,1165686,1165725,3'UTR,+,b1108,NC_000913.3
5'ndh,1165726,1166084,5'UTR,+,b1109,NC_000913.3
ndh,1166085,1167389,CDS,+,b1109,NC_000913.3
3'ndh,1167390,1167429,3'UTR,+,b1109,NC_000913.3
5'ycfJ,1167430,1167598,5'UTR,+,b1110,NC_000913.3
ycfJ,1167599,1168138,CDS,+,b1110,NC_000913.3
3'ycfJ,1168139,1168168,3'UTR,+,b1110,NC_000913.3
3'comR,1168169,1168199,3'UTR,-,b1111,NC_000913.3
comR,1168200,1168832,CDS,-,b1111,NC_000913.3
5'comR,1168833,1168952,5'UTR,-,b1111,NC_000913.3
5'bhsA,1168953,1169072,5'UTR,+,b1112,NC_000913.3
bhsA,1169073,1169330,CDS,+,b1112,NC_000913.3
bhsB,1169283,1169422,ncRNA,+,b4832,NC_000913.3
ldtC,1169412,1170374,CDS,-,b1113,NC_000913.3
5'ldtC,1170375,1170477,5'UTR,-,b1113,NC_000913.3
3'mfd,1170478,1170517,3'UTR,-,b1114,NC_000913.3
mfd,1170518,1173964,CDS,-,b1114,NC_000913.3
5'mfd,1173965,1174051,5'UTR,-,b1114,NC_000913.3
3'ycfT,1174052,1174091,3'UTR,-,b1115,NC_000913.3
ycfT,1174092,1175165,CDS,-,b1115,NC_000913.3
5'ycfT,1175166,1175295,5'UTR,-,b1115,NC_000913.3
5'lolC,1175296,1175426,5'UTR,+,b1116,NC_000913.3
lolC,1175427,1176626,CDS,+,b1116,NC_000913.3
lolD,1176619,1177320,CDS,+,b1117,NC_000913.3
lolE,1177320,1178564,CDS,+,b1118,NC_000913.3
nagK,1178565,1179504,CDS,+,b1119,NC_000913.3
cobB,1179505,1180359,CDS,+,b1120,NC_000913.3
cobB,1179631,1180359,CDS,+,b1120,NC_000913.3
3'cobB,1180360,1180418,3'UTR,+,b1120,NC_000913.3
3'ycfZ,1180419,1180478,3'UTR,-,b1121,NC_000913.3
ycfZ,1180479,1181267,CDS,-,b1121,NC_000913.3
ymfA,1181264,1181725,CDS,-,b1122,NC_000913.3
5'ymfA,1181726,1181754,5'UTR,-,b1122,NC_000913.3
3'potD,1181755,1181782,3'UTR,-,b1123,NC_000913.3
potD,1181783,1182829,CDS,-,b1123,NC_000913.3
potC,1182826,1183620,CDS,-,b1124,NC_000913.3
potB,1183617,1184457,CDS,-,b1125,NC_000913.3
potA,1184458,1185594,CDS,-,b1126,NC_000913.3
5'potA,1185595,1185718,5'UTR,-,b1126,NC_000913.3
5'pepT,1185719,1185843,5'UTR,+,b1127,NC_000913.3
pepT,1185844,1187070,CDS,+,b1127,NC_000913.3
3'pepT,1187071,1187094,3'UTR,+,b1127,NC_000913.3
3'roxA,1187095,1187118,3'UTR,-,b1128,NC_000913.3
roxA,1187119,1188240,CDS,-,b1128,NC_000913.3
5'roxA,1188241,1188278,5'UTR,-,b1128,NC_000913.3
3'phoQ,1188279,1188315,3'UTR,-,b1129,NC_000913.3
phoQ,1188316,1189776,CDS,-,b1129,NC_000913.3
phoP,1189776,1190447,CDS,-,b1130,NC_000913.3
5'phoP,1190448,1190575,5'UTR,-,b1130,NC_000913.3
3'purB,1190576,1190615,3'UTR,-,b1131,NC_000913.3
purB,1190616,1191986,CDS,-,b1131,NC_000913.3
hflD,1191987,1192666,CDS,-,b1132,NC_000913.3
mnmA,1192667,1193773,CDS,-,b1133,NC_000913.3
5'mnmA,1193774,1193800,5'UTR,-,b1133,NC_000913.3
3'nudJ,1193801,1193826,3'UTR,-,b1134,NC_000913.3
nudJ,1193827,1194297,CDS,-,b1134,NC_000913.3
rluE,1194298,1194951,CDS,-,b1135,NC_000913.3
5'rluE,1194952,1195036,5'UTR,-,b1135,NC_000913.3
5'icd,1195037,1195122,5'UTR,+,b1136,NC_000913.3
icd,1195123,1196373,CDS,+,b1136,NC_000913.3
3'icd,1196374,1196413,3'UTR,+,b1136,NC_000913.3
C0293,1196414,1196834,ncRNA,+,b4806,NC_000913.3
3'ymfD,1196835,1196866,3'UTR,-,b1137,NC_000913.3
ymfD,1196867,1197532,CDS,-,b1137,NC_000913.3
ymfE,1197533,1198237,CDS,-,b1138,NC_000913.3
5'ymfE,1198238,1198465,5'UTR,-,b1138,NC_000913.3
5'lit,1198466,1198694,5'UTR,+,b1139,NC_000913.3
lit,1198695,1199588,CDS,+,b1139,NC_000913.3
3'lit,1199589,1199633,3'UTR,+,b1139,NC_000913.3
3'intE,1199634,1199678,3'UTR,-,b1140,NC_000913.3
intE,1199679,1200806,CDS,-,b1140,NC_000913.3
xisE,1200787,1201068,CDS,-,b1141,NC_000913.3
ymfH,1201069,1201380,CDS,-,b1142,NC_000913.3
5'ymfH,1201381,1201438,5'UTR,-,b1142,NC_000913.3
5'ymfI,1201439,1201496,5'UTR,+,b1143,NC_000913.3
ymfI,1201497,1201838,CDS,+,b1143,NC_000913.3
ymfJ,1201776,1202084,CDS,-,b1144,NC_000913.3
5'ymfJ,1202085,1202218,5'UTR,-,b1144,NC_000913.3
3'ymfK,1202219,1202258,3'UTR,-,b1145,NC_000913.3
ymfK,1202259,1202933,CDS,-,b1145,NC_000913.3
5'ymfK,1202934,1202978,5'UTR,-,b1145,NC_000913.3
5'ymfT,1202979,1203023,5'UTR,+,b1146,NC_000913.3
ymfT,1203024,1203224,CDS,+,b1146,NC_000913.3
3'ymfT,1203225,1203245,3'UTR,+,b1146,NC_000913.3
5'ymfL,1203246,1203267,5'UTR,+,b1147,NC_000913.3
ymfL,1203268,1203825,CDS,+,b1147,NC_000913.3
ymfM,1203822,1204169,CDS,+,b1148,NC_000913.3
ymfN,1204170,1205537,CDS,+,b1149,NC_000913.3
oweE,1204170,1204403,pseudogene,+,b4692,NC_000913.3
aaaE,1204401,1205537,pseudogene,+,b4693,NC_000913.3
ymfR,1205538,1205731,CDS,+,b1150,NC_000913.3
beeE,1205731,1206204,CDS,+,b1151,NC_000913.3
jayE,1206131,1206922,pseudogene,+,b1152,NC_000913.3
ymfQ,1206913,1207500,CDS,+,b1153,NC_000913.3
ycfK,1207501,1208130,CDS,+,b1154,NC_000913.3
tfaP,1208131,1208545,CDS,+,b1155,NC_000913.3
tfaE,1208517,1209119,CDS,-,b1156,NC_000913.3
stfE,1209119,1209684,pseudogene,-,b1157,NC_000913.3
pinE,1209685,1210239,CDS,+,b1158,NC_000913.3
3'pinE,1210240,1210279,3'UTR,+,b1158,NC_000913.3
5'mcrA,1210280,1210345,5'UTR,+,b1159,NC_000913.3
mcrA,1210346,1211179,CDS,+,b1159,NC_000913.3
3'mcrA,1211180,1211219,3'UTR,+,b1159,NC_000913.3
5'icdC,1211220,1211412,5'UTR,+,b4519,NC_000913.3
icdC,1211413,1211577,pseudogene,+,b4519,NC_000913.3
3'icdC,1211578,1211628,3'UTR,+,b4519,NC_000913.3
3'iraM,1211629,1211679,3'UTR,-,b1160,NC_000913.3
iraM,1211680,1212003,CDS,-,b1160,NC_000913.3
5'iraM,1212004,1212219,5'UTR,-,b1160,NC_000913.3
3'ymgK,1212220,1212259,3'UTR,-,b4738,NC_000913.3
ymgK,1212260,1212304,CDS,-,b4738,NC_000913.3
5'ymgK,1212305,1212499,5'UTR,-,b4738,NC_000913.3
3'ymgL,1212500,1212539,3'UTR,-,b4739,NC_000913.3
ymgL,1212540,1212650,CDS,-,b4739,NC_000913.3
5'ymgL,1212651,1212676,5'UTR,-,b4739,NC_000913.3
3'ycgX,1212677,1212702,3'UTR,-,b1161,NC_000913.3
ycgX,1212703,1213107,CDS,-,b1161,NC_000913.3
5'ycgX,1213108,1213287,5'UTR,-,b1161,NC_000913.3
3'bluR,1213288,1213327,3'UTR,-,b1162,NC_000913.3
bluR,1213328,1214059,CDS,-,b1162,NC_000913.3
5'bluR,1214060,1214223,5'UTR,-,b1162,NC_000913.3
3'bluF,1214224,1214263,3'UTR,-,b1163,NC_000913.3
bluF,1214264,1215475,CDS,-,b1163,NC_000913.3
5'bluF,1215476,1215631,5'UTR,-,b1163,NC_000913.3
5'ycgZ,1215632,1215788,5'UTR,+,b1164,NC_000913.3
ycgZ,1215789,1216025,CDS,+,b1164,NC_000913.3
3'ycgZ,1216026,1216046,3'UTR,+,b1164,NC_000913.3
5'ymgA,1216047,1216067,5'UTR,+,b1165,NC_000913.3
ymgA,1216068,1216340,CDS,+,b1165,NC_000913.3
ariR,1216341,1216635,CDS,+,b1166,NC_000913.3
3'ariR,1216636,1216675,3'UTR,+,b1166,NC_000913.3
5'ymgC,1216676,1216747,5'UTR,+,b1167,NC_000913.3
ymgC,1216748,1216996,CDS,+,b1167,NC_000913.3
3'ymgC,1216997,1217036,3'UTR,+,b1167,NC_000913.3
5'pdeG,1217037,1217327,5'UTR,+,b1168,NC_000913.3
pdeG,1217328,1218851,CDS,+,b1168,NC_000913.3
3'pdeG,1218852,1218891,3'UTR,+,b1168,NC_000913.3
5'ymgF,1218892,1218982,5'UTR,+,b4520,NC_000913.3
ymgF,1218983,1219201,CDS,+,b4520,NC_000913.3
3'ymgF,1219202,1219241,3'UTR,+,b4520,NC_000913.3
5'ycgH,1219242,1219600,5'UTR,+,b4491,NC_000913.3
ycgH,1219601,1222248,pseudogene,+,b4491,NC_000913.3
3'ycgH,1222249,1222276,3'UTR,+,b4491,NC_000913.3
3'ymgD,1222277,1222304,3'UTR,-,b1171,NC_000913.3
ymgD,1222305,1222643,CDS,-,b1171,NC_000913.3
ymgG,1222644,1222988,CDS,-,b1172,NC_000913.3
ymgI,1222989,1223163,CDS,-,b4593,NC_000913.3
5'ymgI,1223164,1223213,5'UTR,-,b4593,NC_000913.3
5'ymgJ,1223214,1223263,5'UTR,+,b4594,NC_000913.3
ymgJ,1223264,1223449,CDS,+,b4594,NC_000913.3
3'ymgJ,1223450,1223489,3'UTR,+,b4594,NC_000913.3
5'ycgI,1223490,1223563,5'UTR,+,b4521,NC_000913.3
ycgI,1223564,1223907,pseudogene,+,b4521,NC_000913.3
3'ycgI,1223908,1224092,3'UTR,+,b4521,NC_000913.3
3'minE,1224093,1224278,3'UTR,-,b1174,NC_000913.3
minE,1224279,1224548,CDS,-,b1174,NC_000913.3
minD,1224549,1225361,CDS,-,b1175,NC_000913.3
minC,1225362,1226080,CDS,-,b1176,NC_000913.3
5'minC,1226081,1226339,5'UTR,-,b1176,NC_000913.3
5'ycgJ,1226340,1226599,5'UTR,+,b1177,NC_000913.3
ycgJ,1226600,1226968,CDS,+,b1177,NC_000913.3
3'ycgJ,1226969,1227019,3'UTR,+,b1177,NC_000913.3
3'pliG,1227020,1227070,3'UTR,-,b1178,NC_000913.3
pliG,1227071,1227472,CDS,-,b1178,NC_000913.3
ymgN,1227368,1227427,CDS,+,b4816,NC_000913.3
3'ymgN,1227428,1227467,3'UTR,+,b4816,NC_000913.3
5'ycgL,1227468,1227680,5'UTR,+,b1179,NC_000913.3
ycgL,1227681,1228007,CDS,+,b1179,NC_000913.3
3'ycgL,1228008,1228042,3'UTR,+,b1179,NC_000913.3
5'ycgM,1228043,1228078,5'UTR,+,b1180,NC_000913.3
ycgM,1228079,1228738,CDS,+,b1180,NC_000913.3
3'ycgM,1228739,1228776,3'UTR,+,b1180,NC_000913.3
5'ycgN,1228777,1228814,5'UTR,+,b1181,NC_000913.3
ycgN,1228815,1229276,CDS,+,b1181,NC_000913.3
3'ycgN,1229277,1229379,3'UTR,+,b1181,NC_000913.3
3'hlyE,1229380,1229482,3'UTR,-,b1182,NC_000913.3
hlyE,1229483,1230394,CDS,-,b1182,NC_000913.3
5'hlyE,1230395,1230580,5'UTR,-,b1182,NC_000913.3
5'umuD,1230581,1230766,5'UTR,+,b1183,NC_000913.3
umuD,1230767,1231186,CDS,+,b1183,NC_000913.3
umuC,1231186,1232454,CDS,+,b1184,NC_000913.3
3'umuC,1232455,1232476,3'UTR,+,b1184,NC_000913.3
3'dsbB,1232477,1232499,3'UTR,-,b1185,NC_000913.3
dsbB,1232500,1233030,CDS,-,b1185,NC_000913.3
5'dsbB,1233031,1233135,5'UTR,-,b1185,NC_000913.3
3'nhaB,1233136,1233175,3'UTR,-,b1186,NC_000913.3
nhaB,1233176,1234717,CDS,-,b1186,NC_000913.3
5'nhaB,1234718,1234827,5'UTR,-,b1186,NC_000913.3
5'fadR,1234828,1234937,5'UTR,+,b1187,NC_000913.3
fadR,1234938,1235657,CDS,+,b1187,NC_000913.3
3'fadR,1235658,1235682,3'UTR,+,b1187,NC_000913.3
3'ycgB,1235683,1235708,3'UTR,-,b1188,NC_000913.3
ycgB,1235709,1237241,CDS,-,b1188,NC_000913.3
5'ycgB,1237242,1237405,5'UTR,-,b1188,NC_000913.3
5'dadA,1237406,1237570,5'UTR,+,b1189,NC_000913.3
dadA,1237571,1238869,CDS,+,b1189,NC_000913.3
dadX,1238870,1239949,CDS,+,b1190,NC_000913.3
3'dadX,1239950,1239989,3'UTR,+,b1190,NC_000913.3
5'ymgM,1239990,1240259,5'UTR,+,b4740,NC_000913.3
ymgM,1240260,1240463,CDS,+,b4740,NC_000913.3
cvrA,1240335,1242071,CDS,-,b1191,NC_000913.3
5'cvrA,1242072,1242125,5'UTR,-,b1191,NC_000913.3
3'ldcA,1242126,1242165,3'UTR,-,b1192,NC_000913.3
ldcA,1242166,1243080,CDS,-,b1192,NC_000913.3
5'ldcA,1243081,1243129,5'UTR,-,b1192,NC_000913.3
5'emtA,1243130,1243179,5'UTR,+,b1193,NC_000913.3
emtA,1243180,1243792,CDS,+,b1193,NC_000913.3
ycgR,1243793,1244527,CDS,-,b1194,NC_000913.3
5'ycgR,1244528,1244627,5'UTR,-,b1194,NC_000913.3
5'ymgE,1244628,1244727,5'UTR,+,b1195,NC_000913.3
ymgE,1244728,1244982,CDS,+,b1195,NC_000913.3
3'ymgE,1244983,1245022,3'UTR,+,b1195,NC_000913.3
5'ycgY,1245023,1245159,5'UTR,+,b1196,NC_000913.3
ycgY,1245160,1245600,CDS,+,b1196,NC_000913.3
3'ycgY,1245601,1245639,3'UTR,+,b1196,NC_000913.3
3'treA,1245640,1245678,3'UTR,-,b1197,NC_000913.3
treA,1245679,1247376,CDS,-,b1197,NC_000913.3
5'treA,1247377,1247655,5'UTR,-,b1197,NC_000913.3
3'dhaM,1247656,1247695,3'UTR,-,b1198,NC_000913.3
dhaM,1247696,1249114,CDS,-,b1198,NC_000913.3
dhaL,1249115,1249767,CDS,-,b1199,NC_000913.3
dhaK,1249768,1250838,CDS,-,b1200,NC_000913.3
5'dhaK,1250839,1250951,5'UTR,-,b1200,NC_000913.3
5'dhaR,1250952,1251065,5'UTR,+,b1201,NC_000913.3
dhaR,1251066,1252985,CDS,+,b1201,NC_000913.3
3'dhaR,1252986,1253034,3'UTR,+,b1201,NC_000913.3
3'ycgV,1253035,1253084,3'UTR,-,b1202,NC_000913.3
ycgV,1253085,1255952,CDS,-,b1202,NC_000913.3
5'ycgV,1255953,1256680,5'UTR,-,b1202,NC_000913.3
3'ychF,1256681,1256720,3'UTR,-,b1203,NC_000913.3
ychF,1256721,1257812,CDS,-,b1203,NC_000913.3
5'ychF,1257813,1257888,5'UTR,-,b1203,NC_000913.3
3'pth,1257889,1257928,3'UTR,-,b1204,NC_000913.3
pth,1257929,1258513,CDS,-,b1204,NC_000913.3
5'pth,1258514,1258651,5'UTR,-,b1204,NC_000913.3
5'ychH,1258652,1258790,5'UTR,+,b1205,NC_000913.3
ychH,1258791,1259069,CDS,+,b1205,NC_000913.3
3'ychH,1259070,1259096,3'UTR,+,b1205,NC_000913.3
3'dauA,1259097,1259123,3'UTR,-,b1206,NC_000913.3
dauA,1259124,1260803,CDS,-,b1206,NC_000913.3
5'dauA,1260804,1260887,5'UTR,-,b1206,NC_000913.3
3'prs,1260888,1260927,3'UTR,-,b1207,NC_000913.3
prs,1260928,1261875,CDS,-,b1207,NC_000913.3
5'prs,1261876,1261985,5'UTR,-,b1207,NC_000913.3
3'ispE,1261986,1262025,3'UTR,-,b1208,NC_000913.3
ispE,1262026,1262877,CDS,-,b1208,NC_000913.3
lolB,1262877,1263500,CDS,-,b1209,NC_000913.3
5'lolB,1263501,1263606,5'UTR,-,b1209,NC_000913.3
5'hemA,1263607,1263713,5'UTR,+,b1210,NC_000913.3
hemA,1263714,1264970,CDS,+,b1210,NC_000913.3
3'hemA,1264971,1264990,3'UTR,+,b1210,NC_000913.3
5'prfA,1264991,1265011,5'UTR,+,b1211,NC_000913.3
prfA,1265012,1266094,CDS,+,b1211,NC_000913.3
prmC,1266094,1266927,CDS,+,b1212,NC_000913.3
ychQ,1266924,1267319,CDS,+,b1213,NC_000913.3
ychA,1267320,1268164,CDS,+,b1214,NC_000913.3
kdsA,1268165,1269019,CDS,+,b1215,NC_000913.3
3'kdsA,1269020,1269093,3'UTR,+,b1215,NC_000913.3
3'ldrA,1269094,1269167,3'UTR,-,b4419,NC_000913.3
ldrA,1269168,1269275,CDS,-,b4419,NC_000913.3
rdlA,1269276,1269555,ncRNA,+,b4420,NC_000913.3
3'ldrB,1269556,1269702,3'UTR,-,b4421,NC_000913.3
ldrB,1269703,1269810,CDS,-,b4421,NC_000913.3
rdlB,1269811,1270090,ncRNA,+,b4422,NC_000913.3
3'ldrC,1270091,1270237,3'UTR,-,b4423,NC_000913.3
ldrC,1270238,1270372,CDS,-,b4423,NC_000913.3
rdlC,1270373,1270614,ncRNA,+,b4424,NC_000913.3
3'chaA,1270615,1270748,3'UTR,-,b1216,NC_000913.3
chaA,1270749,1271849,CDS,-,b1216,NC_000913.3
5'chaA,1271850,1271983,5'UTR,-,b1216,NC_000913.3
5'chaB,1271984,1272118,5'UTR,+,b1217,NC_000913.3
chaB,1272119,1272349,CDS,+,b1217,NC_000913.3
3'chaB,1272350,1272389,3'UTR,+,b1217,NC_000913.3
5'chaC,1272390,1272506,5'UTR,+,b1218,NC_000913.3
chaC,1272507,1273202,CDS,+,b1218,NC_000913.3
3'chaC,1273203,1273223,3'UTR,+,b1218,NC_000913.3
3'ychN,1273224,1273245,3'UTR,-,b1219,NC_000913.3
ychN,1273246,1273599,CDS,-,b1219,NC_000913.3
5'ychN,1273600,1273691,5'UTR,-,b1219,NC_000913.3
5'ychO,1273692,1273783,5'UTR,+,b1220,NC_000913.3
ychO,1273784,1275178,CDS,+,b1220,NC_000913.3
narL,1275179,1275829,CDS,-,b1221,NC_000913.3
narX,1275822,1277618,CDS,-,b1222,NC_000913.3
5'narX,1277619,1277787,5'UTR,-,b1222,NC_000913.3
5'narK,1277788,1277956,5'UTR,+,b1223,NC_000913.3
narK,1277957,1279348,CDS,+,b1223,NC_000913.3
narS,1279317,1279580,ncRNA,+,b4813,NC_000913.3
5'narG,1279581,1279863,5'UTR,+,b1224,NC_000913.3
narG,1279864,1283607,CDS,+,b1224,NC_000913.3
narH,1283604,1285142,CDS,+,b1225,NC_000913.3
narJ,1285139,1285849,CDS,+,b1226,NC_000913.3
narI,1285849,1286526,CDS,+,b1227,NC_000913.3
3'narI,1286527,1286566,3'UTR,+,b1227,NC_000913.3
5'ychS,1286567,1286708,5'UTR,+,b1228,NC_000913.3
ychS,1286709,1286984,CDS,+,b1228,NC_000913.3
3'ychS,1286985,1287014,3'UTR,+,b1228,NC_000913.3
rttR,1287015,1287256,ncRNA,-,b4425,NC_000913.3
tpr,1287087,1287176,CDS,-,b1229,NC_000913.3
5'tpr,1287177,1287205,5'UTR,-,b1229,NC_000913.3
3'tyrV,1287206,1287233,tRNA,-,b1230,NC_000913.3
tyrV,1287234,1287338,tRNA,-,b1230,NC_000913.3
