gene_name,start,end,feature_type,strand,locus_tag,chromosome
ydzW,658606,658758,pseudogene,-,BSU_06077,NC_000964.3
5'ydzW,658759,658785,5'UTR,-,BSU_06077,NC_000964.3
3'ydzW,658786,658812,3'UTR,-,BSU_06078,NC_000964.3
ydzW,658813,659010,pseudogene,-,BSU_06078,NC_000964.3
ydzWma,659010,659129,pseudogene,-,BSU_06079,NC_000964.3
ydzWn,659129,659221,pseudogene,-,BSU_06083,NC_000964.3
5'ydzWn,659222,659421,5'UTR,-,BSU_06083,NC_000964.3
5'bsuRA,659422,659622,5'UTR,+,BSU_06090,NC_000964.3
bsuRA,659623,660595,CDS,+,BSU_06090,NC_000964.3
bsuRB,660596,661629,CDS,+,BSU_06100,NC_000964.3
bsuRC,661630,663027,CDS,+,BSU_06110,NC_000964.3
3'bsuRC,663028,663067,3'UTR,+,BSU_06110,NC_000964.3
5'ydjB,663068,663600,5'UTR,+,BSU_06120,NC_000964.3
ydjB,663601,663936,CDS,+,BSU_06120,NC_000964.3
3'ydjB,663937,663976,3'UTR,+,BSU_06120,NC_000964.3
5'ydjC,663977,664318,5'UTR,+,BSU_06130,NC_000964.3
ydjC,664319,664669,CDS,+,BSU_06130,NC_000964.3
3'ydjC,664670,664721,3'UTR,+,BSU_06130,NC_000964.3
3'gutR,664722,664774,3'UTR,-,BSU_06140,NC_000964.3
gutR,664775,667264,CDS,-,BSU_06140,NC_000964.3
5'gutR,667265,667364,5'UTR,-,BSU_06140,NC_000964.3
5'gutB,667365,667465,5'UTR,+,BSU_06150,NC_000964.3
gutB,667466,668527,CDS,+,BSU_06150,NC_000964.3
3'gutB,668528,668563,3'UTR,+,BSU_06150,NC_000964.3
5'gutP,668564,668600,5'UTR,+,BSU_06160,NC_000964.3
gutP,668601,669992,CDS,+,BSU_06160,NC_000964.3
3'gutP,669993,670032,3'UTR,+,BSU_06160,NC_000964.3
5'ydjE,670033,670086,5'UTR,+,BSU_06170,NC_000964.3
ydjE,670087,671049,CDS,+,BSU_06170,NC_000964.3
3'ydjE,671050,671089,3'UTR,+,BSU_06170,NC_000964.3
5'pspA,671090,671244,5'UTR,+,BSU_06180,NC_000964.3
pspA,671245,671928,CDS,+,BSU_06180,NC_000964.3
3'pspA,671929,671960,3'UTR,+,BSU_06180,NC_000964.3
5'ydjG,671961,671993,5'UTR,+,BSU_06190,NC_000964.3
ydjG,671994,673019,CDS,+,BSU_06190,NC_000964.3
ydjH,673019,673813,CDS,+,BSU_06200,NC_000964.3
ydjI,673814,674785,CDS,+,BSU_06210,NC_000964.3
3'ydjI,674786,674808,3'UTR,+,BSU_06210,NC_000964.3
3'ydjJ,674809,674831,3'UTR,-,BSU_06220,NC_000964.3
ydjJ,674832,675857,CDS,-,BSU_06220,NC_000964.3
5'ydjJ,675858,676149,5'UTR,-,BSU_06220,NC_000964.3
5'iolT,676150,676441,5'UTR,+,BSU_06230,NC_000964.3
iolT,676442,677863,CDS,+,BSU_06230,NC_000964.3
3'iolT,677864,677886,3'UTR,+,BSU_06230,NC_000964.3
3'bdhA,677887,677910,3'UTR,-,BSU_06240,NC_000964.3
bdhA,677911,678951,CDS,-,BSU_06240,NC_000964.3
5'bdhA,678952,679170,5'UTR,-,BSU_06240,NC_000964.3
5'walM,679171,679389,5'UTR,+,BSU_06250,NC_000964.3
walM,679390,679761,CDS,+,BSU_06250,NC_000964.3
3'walM,679762,679793,3'UTR,+,BSU_06250,NC_000964.3
5'ydjN,679794,679826,5'UTR,+,BSU_06260,NC_000964.3
ydjN,679827,680873,CDS,+,BSU_06260,NC_000964.3
ydzJ,680874,681065,CDS,-,BSU_06269,NC_000964.3
5'ydzJ,681066,681214,5'UTR,-,BSU_06269,NC_000964.3
3'ydjO,681215,681254,3'UTR,-,BSU_06270,NC_000964.3
ydjO,681255,681464,CDS,-,BSU_06270,NC_000964.3
5'ydjO,681465,681506,5'UTR,-,BSU_06270,NC_000964.3
3'ydjP,681507,681546,3'UTR,-,BSU_06280,NC_000964.3
ydjP,681547,682374,CDS,-,BSU_06280,NC_000964.3
yeaA,682375,683364,CDS,-,BSU_06290,NC_000964.3
5'yeaA,683365,683421,5'UTR,-,BSU_06290,NC_000964.3
3'cotA,683422,683461,3'UTR,-,BSU_06300,NC_000964.3
cotA,683462,685003,CDS,-,BSU_06300,NC_000964.3
5'cotA,685004,685114,5'UTR,-,BSU_06300,NC_000964.3
3'gabP,685115,685154,3'UTR,-,BSU_06310,NC_000964.3
gabP,685155,686564,CDS,-,BSU_06310,NC_000964.3
ydzX,686565,686889,CDS,-,BSU_06319,NC_000964.3
5'ydzX,686890,686925,5'UTR,-,BSU_06319,NC_000964.3
5'mneS,686926,686961,5'UTR,+,BSU_06320,NC_000964.3
mneS,686962,687834,CDS,+,BSU_06320,NC_000964.3
3'mneS,687835,687874,3'UTR,+,BSU_06320,NC_000964.3
5'yeaC,687875,688183,5'UTR,+,BSU_06330,NC_000964.3
yeaC,688184,689146,CDS,+,BSU_06330,NC_000964.3
yeaD,689146,690363,CDS,+,BSU_06340,NC_000964.3
yebA,690364,692577,CDS,+,BSU_06350,NC_000964.3
3'yebA,692578,692617,3'UTR,+,BSU_06350,NC_000964.3
5'guaA,692618,692739,5'UTR,+,BSU_06360,NC_000964.3
guaA,692740,694281,CDS,+,BSU_06360,NC_000964.3
3'guaA,694282,694321,3'UTR,+,BSU_06360,NC_000964.3
5'gswC,694322,694414,5'UTR,+,BSU_misc_RNA_9,NC_000964.3
gswC,694415,694537,ncRNA,+,BSU_misc_RNA_9,NC_000964.3
3'gswC,694538,694577,3'UTR,+,BSU_misc_RNA_9,NC_000964.3
5'pbuG,694578,694661,5'UTR,+,BSU_06370,NC_000964.3
pbuG,694662,695984,CDS,+,BSU_06370,NC_000964.3
3'pbuG,695985,696024,3'UTR,+,BSU_06370,NC_000964.3
5'yebC,696025,696194,5'UTR,+,BSU_06380,NC_000964.3
yebC,696195,696998,CDS,+,BSU_06380,NC_000964.3
3'yebC,696999,697038,3'UTR,+,BSU_06380,NC_000964.3
5'yebD,697039,697156,5'UTR,+,BSU_06390,NC_000964.3
yebD,697157,697324,CDS,+,BSU_06390,NC_000964.3
3'yebD,697325,697364,3'UTR,+,BSU_06390,NC_000964.3
5'yebE,697365,697537,5'UTR,+,BSU_06400,NC_000964.3
yebE,697538,698092,CDS,+,BSU_06400,NC_000964.3
yebG,698092,698289,CDS,+,BSU_06410,NC_000964.3
3'yebG,698290,698323,3'UTR,+,BSU_06410,NC_000964.3
5'gswD,698324,698358,5'UTR,+,BSU_misc_RNA_10,NC_000964.3
gswD,698359,698481,ncRNA,+,BSU_misc_RNA_10,NC_000964.3
3'gswD,698482,698521,3'UTR,+,BSU_misc_RNA_10,NC_000964.3
5'purE,698522,698611,5'UTR,+,BSU_06420,NC_000964.3
purE,698612,699100,CDS,+,BSU_06420,NC_000964.3
purK,699093,700235,CDS,+,BSU_06430,NC_000964.3
purB,700232,701527,CDS,+,BSU_06440,NC_000964.3
3'purB,701528,701563,3'UTR,+,BSU_06440,NC_000964.3
5'purC,701564,701600,5'UTR,+,BSU_06450,NC_000964.3
purC,701601,702326,CDS,+,BSU_06450,NC_000964.3
purS,702319,702573,CDS,+,BSU_06460,NC_000964.3
purQ,702570,703253,CDS,+,BSU_06470,NC_000964.3
purL,703237,705465,CDS,+,BSU_06480,NC_000964.3
purF,705441,706871,CDS,+,BSU_06490,NC_000964.3
3'purF,706872,706911,3'UTR,+,BSU_06490,NC_000964.3
5'purM,706912,706972,5'UTR,+,BSU_06500,NC_000964.3
purM,706973,708013,CDS,+,BSU_06500,NC_000964.3
purN,708010,708597,CDS,+,BSU_06510,NC_000964.3
purH,708594,710132,CDS,+,BSU_06520,NC_000964.3
purD,710133,711416,CDS,+,BSU_06530,NC_000964.3
yezC,711417,711875,CDS,-,BSU_06540,NC_000964.3
5'yezC,711876,711946,5'UTR,-,BSU_06540,NC_000964.3
5'yecA,711947,712018,5'UTR,+,BSU_06550,NC_000964.3
yecA,712019,713293,CDS,+,BSU_06550,NC_000964.3
yezF,713294,713535,CDS,-,BSU_06559,NC_000964.3
5'yezF,713536,713599,5'UTR,-,BSU_06559,NC_000964.3
5'yerA,713600,713663,5'UTR,+,BSU_06560,NC_000964.3
yerA,713664,715406,CDS,+,BSU_06560,NC_000964.3
yerB,715407,716428,CDS,+,BSU_06570,NC_000964.3
yerC,716429,716779,CDS,+,BSU_06580,NC_000964.3
yerD,716780,718357,CDS,-,BSU_06590,NC_000964.3
5'yerD,718358,718489,5'UTR,-,BSU_06590,NC_000964.3
5'pcrB,718490,718621,5'UTR,+,BSU_06600,NC_000964.3
pcrB,718622,719308,CDS,+,BSU_06600,NC_000964.3
3'pcrB,719309,719338,3'UTR,+,BSU_06600,NC_000964.3
5'pcrA,719339,719369,5'UTR,+,BSU_06610,NC_000964.3
pcrA,719370,721589,CDS,+,BSU_06610,NC_000964.3
ligA,721590,723619,CDS,+,BSU_06620,NC_000964.3
yerH,723620,724825,CDS,+,BSU_06630,NC_000964.3
3'yerH,724826,724865,3'UTR,+,BSU_06630,NC_000964.3
5'yerI,724866,724986,5'UTR,+,BSU_06640,NC_000964.3
yerI,724987,725997,CDS,+,BSU_06640,NC_000964.3
sapB,725998,726733,CDS,-,BSU_06650,NC_000964.3
5'sapB,726734,726799,5'UTR,-,BSU_06650,NC_000964.3
3'opuE,726800,726839,3'UTR,-,BSU_06660,NC_000964.3
opuE,726840,728318,CDS,-,BSU_06660,NC_000964.3
5'opuE,728319,728524,5'UTR,-,BSU_06660,NC_000964.3
5'gatC,728525,728731,5'UTR,+,BSU_06670,NC_000964.3
gatC,728732,729037,CDS,+,BSU_06670,NC_000964.3
gatA,729038,730495,CDS,+,BSU_06680,NC_000964.3
gatB,730496,731939,CDS,+,BSU_06690,NC_000964.3
yerO,731940,732823,CDS,-,BSU_06700,NC_000964.3
5'yerO,732824,732888,5'UTR,-,BSU_06700,NC_000964.3
5'srfP,732889,732954,5'UTR,+,BSU_06710,NC_000964.3
srfP,732955,736113,CDS,+,BSU_06710,NC_000964.3
3'srfP,736114,736153,3'UTR,+,BSU_06710,NC_000964.3
5'dagK,736154,736435,5'UTR,+,BSU_06720,NC_000964.3
dagK,736436,737347,CDS,+,BSU_06720,NC_000964.3
3'dagK,737348,737387,3'UTR,+,BSU_06720,NC_000964.3
5'rlmCD,737388,737602,5'UTR,+,BSU_06730,NC_000964.3
rlmCD,737603,738982,CDS,+,BSU_06730,NC_000964.3
yefB,738983,739897,CDS,-,BSU_06740,NC_000964.3
yefC,739878,740213,CDS,+,BSU_06750,NC_000964.3
3'yefC,740214,740250,3'UTR,+,BSU_06750,NC_000964.3
5'yeeA,740251,740287,5'UTR,+,BSU_06760,NC_000964.3
yeeA,740288,742927,CDS,+,BSU_06760,NC_000964.3
yeeB,742928,744738,CDS,+,BSU_06770,NC_000964.3
3'yeeB,744739,744778,3'UTR,+,BSU_06770,NC_000964.3
5'yeeC,744779,744850,5'UTR,+,BSU_06780,NC_000964.3
yeeC,744851,745999,CDS,+,BSU_06780,NC_000964.3
3'yeeC,746000,746129,3'UTR,+,BSU_06780,NC_000964.3
3'yeeD,746130,746260,3'UTR,-,BSU_06790,NC_000964.3
yeeD,746261,746566,CDS,-,BSU_06790,NC_000964.3
5'yeeD,746567,746599,5'UTR,-,BSU_06790,NC_000964.3
3'yezA,746600,746632,3'UTR,-,BSU_06800,NC_000964.3
yezA,746633,746839,CDS,-,BSU_06800,NC_000964.3
5'yezA,746840,747038,5'UTR,-,BSU_06800,NC_000964.3
3'yezG,747039,747078,3'UTR,-,BSU_06811,NC_000964.3
yezG,747079,747553,CDS,-,BSU_06811,NC_000964.3
yeeF,747554,749563,CDS,-,BSU_06812,NC_000964.3
5'yeeF,749564,749668,5'UTR,-,BSU_06812,NC_000964.3
5'yeeG,749669,749774,5'UTR,+,BSU_06820,NC_000964.3
yeeG,749775,750797,CDS,+,BSU_06820,NC_000964.3
3'yeeG,750798,750837,3'UTR,+,BSU_06820,NC_000964.3
5'rapH,750838,750958,5'UTR,+,BSU_06830,NC_000964.3
rapH,750959,752089,CDS,+,BSU_06830,NC_000964.3
phrH,752079,752252,CDS,+,BSU_06839,NC_000964.3
3'phrH,752253,752292,3'UTR,+,BSU_06839,NC_000964.3
5'yeeI,752293,752411,5'UTR,+,BSU_06840,NC_000964.3
yeeI,752412,753131,CDS,+,BSU_06840,NC_000964.3
3'yeeI,753132,753171,3'UTR,+,BSU_06840,NC_000964.3
5'cotK,753172,753264,5'UTR,+,BSU_06850,NC_000964.3
cotK,753265,753702,CDS,+,BSU_06850,NC_000964.3
3'cotK,753703,753742,3'UTR,+,BSU_06850,NC_000964.3
5'yezE,753743,753816,5'UTR,+,BSU_06860,NC_000964.3
yezE,753817,754401,CDS,+,BSU_06860,NC_000964.3
3'yezE,754402,754440,3'UTR,+,BSU_06860,NC_000964.3
5'yesE,754441,754479,5'UTR,+,BSU_06870,NC_000964.3
yesE,754480,754923,CDS,+,BSU_06870,NC_000964.3
yesF,754920,755780,CDS,+,BSU_06880,NC_000964.3
3'yesF,755781,755820,3'UTR,+,BSU_06880,NC_000964.3
5'cotJA,755821,755906,5'UTR,+,BSU_06890,NC_000964.3
cotJA,755907,756155,CDS,+,BSU_06890,NC_000964.3
cotJB,756139,756416,CDS,+,BSU_06900,NC_000964.3
cotJC,756417,756986,CDS,+,BSU_06910,NC_000964.3
3'cotJC,756987,757026,3'UTR,+,BSU_06910,NC_000964.3
5'yesJ,757027,757110,5'UTR,+,BSU_06920,NC_000964.3
yesJ,757111,757653,CDS,+,BSU_06920,NC_000964.3
yesK,757654,757978,CDS,+,BSU_06930,NC_000964.3
3'yesK,757979,758018,3'UTR,+,BSU_06930,NC_000964.3
5'yesL,758019,758092,5'UTR,+,BSU_06940,NC_000964.3
yesL,758093,758722,CDS,+,BSU_06940,NC_000964.3
yesM,758719,760452,CDS,+,BSU_06950,NC_000964.3
yesN,760452,761558,CDS,+,BSU_06960,NC_000964.3
3'yesN,761559,761598,3'UTR,+,BSU_06960,NC_000964.3
5'yesO,761599,761661,5'UTR,+,BSU_06970,NC_000964.3
yesO,761662,762945,CDS,+,BSU_06970,NC_000964.3
rhgP,762942,763871,CDS,+,BSU_06980,NC_000964.3
rhgQ,763872,764780,CDS,+,BSU_06990,NC_000964.3
rhgH,764781,765837,CDS,+,BSU_07000,NC_000964.3
rhgR,765838,768123,CDS,+,BSU_07010,NC_000964.3
rhgT,768124,768835,CDS,+,BSU_07020,NC_000964.3
yesU,768828,769490,CDS,+,BSU_07030,NC_000964.3
yesV,769487,770113,CDS,+,BSU_07040,NC_000964.3
3'yesV,770114,770153,3'UTR,+,BSU_07040,NC_000964.3
5'rhgW,770154,770233,5'UTR,+,BSU_07050,NC_000964.3
rhgW,770234,772096,CDS,+,BSU_07050,NC_000964.3
3'rhgW,772097,772118,3'UTR,+,BSU_07050,NC_000964.3
5'rhgX,772119,772141,5'UTR,+,BSU_07060,NC_000964.3
rhgX,772142,773980,CDS,+,BSU_07060,NC_000964.3
3'rhgX,773981,774020,3'UTR,+,BSU_07060,NC_000964.3
5'yesY,774021,774137,5'UTR,+,BSU_07070,NC_000964.3
yesY,774138,774798,CDS,+,BSU_07070,NC_000964.3
rhgZ,774799,776790,CDS,+,BSU_07080,NC_000964.3
3'rhgZ,776791,776811,3'UTR,+,BSU_07080,NC_000964.3
5'yetA,776812,776833,5'UTR,+,BSU_07090,NC_000964.3
yetA,776834,779407,CDS,+,BSU_07090,NC_000964.3
3'yetA,779408,779447,3'UTR,+,BSU_07090,NC_000964.3
5'lplA,779448,779528,5'UTR,+,BSU_07100,NC_000964.3
lplA,779529,781037,CDS,+,BSU_07100,NC_000964.3
3'lplA,781038,781064,3'UTR,+,BSU_07100,NC_000964.3
5'lplB,781065,781091,5'UTR,+,BSU_07110,NC_000964.3
lplB,781092,782048,CDS,+,BSU_07110,NC_000964.3
lplC,782049,782957,CDS,+,BSU_07120,NC_000964.3
lplD,782958,784298,CDS,+,BSU_07130,NC_000964.3
3'lplD,784299,784338,3'UTR,+,BSU_07130,NC_000964.3
5'yetF,784339,784380,5'UTR,+,BSU_07140,NC_000964.3
yetF,784381,785076,CDS,+,BSU_07140,NC_000964.3
hmoA,785077,785439,CDS,-,BSU_07150,NC_000964.3
5'hmoA,785440,785502,5'UTR,-,BSU_07150,NC_000964.3
3'yetH,785503,785542,3'UTR,-,BSU_07160,NC_000964.3
yetH,785543,785905,CDS,-,BSU_07160,NC_000964.3
5'yetH,785906,786296,5'UTR,-,BSU_07160,NC_000964.3
5'yetI,786297,786688,5'UTR,+,BSU_07170,NC_000964.3
yetI,786689,787264,pseudogene,+,BSU_07170,NC_000964.3
yetI,787264,787560,pseudogene,+,BSU_07180,NC_000964.3
3'yetI,787561,787600,3'UTR,+,BSU_07180,NC_000964.3
5'yezD,787601,787714,5'UTR,+,BSU_07190,NC_000964.3
yezD,787715,787882,CDS,+,BSU_07190,NC_000964.3
3'yezD,787883,787922,3'UTR,+,BSU_07190,NC_000964.3
5'calJ,787923,787991,5'UTR,+,BSU_07200,NC_000964.3
calJ,787992,788636,CDS,+,BSU_07200,NC_000964.3
yetK,788636,789628,CDS,+,BSU_07210,NC_000964.3
flvL,789629,790155,CDS,-,BSU_07220,NC_000964.3
5'flvL,790156,790236,5'UTR,-,BSU_07220,NC_000964.3
5'flvM,790237,790317,5'UTR,+,BSU_07230,NC_000964.3
flvM,790318,791427,CDS,+,BSU_07230,NC_000964.3
yetN,791428,792532,CDS,-,BSU_07240,NC_000964.3
5'yetN,792533,792606,5'UTR,-,BSU_07240,NC_000964.3
5'cypD,792607,792681,5'UTR,+,BSU_07250,NC_000964.3
cypD,792682,795867,CDS,+,BSU_07250,NC_000964.3
3'cypD,795868,795907,3'UTR,+,BSU_07250,NC_000964.3
5'ltaSA,795908,796313,5'UTR,+,BSU_07260,NC_000964.3
ltaSA,796314,798233,CDS,+,BSU_07260,NC_000964.3
3'ltaSA,798234,798273,3'UTR,+,BSU_07260,NC_000964.3
5'spmH,798274,798468,5'UTR,+,BSU_07270,NC_000964.3
spmH,798469,799239,CDS,+,BSU_07270,NC_000964.3
spmG,799240,800208,CDS,+,BSU_07280,NC_000964.3
yfnF,800209,801171,CDS,+,BSU_07290,NC_000964.3
yfnE,801172,802350,CDS,+,BSU_07300,NC_000964.3
yfnD,802351,803316,CDS,+,BSU_07310,NC_000964.3
yfnC,803317,804546,CDS,-,BSU_07320,NC_000964.3
5'yfnC,804547,804616,5'UTR,-,BSU_07320,NC_000964.3
3'pynN,804617,804656,3'UTR,-,BSU_07330,NC_000964.3
pynN,804657,805364,CDS,-,BSU_07330,NC_000964.3
5'pynN,805365,805415,5'UTR,-,BSU_07330,NC_000964.3
3'mtrA,805416,805455,3'UTR,-,BSU_07340,NC_000964.3
mtrA,805456,806841,CDS,-,BSU_07340,NC_000964.3
5'mtrA,806842,806965,5'UTR,-,BSU_07340,NC_000964.3
5'vdhT,806966,807090,5'UTR,+,BSU_07350,NC_000964.3
vdhT,807091,808548,CDS,+,BSU_07350,NC_000964.3
yfmS,808549,809422,CDS,+,BSU_07360,NC_000964.3
3'yfmS,809423,809462,3'UTR,+,BSU_07360,NC_000964.3
5'ettA,809463,809556,5'UTR,+,BSU_07370,NC_000964.3
ettA,809557,811446,CDS,+,BSU_07370,NC_000964.3
3'ettA,811447,811486,3'UTR,+,BSU_07370,NC_000964.3
5'yfmQ,811487,811568,5'UTR,+,BSU_07380,NC_000964.3
yfmQ,811569,812015,CDS,+,BSU_07380,NC_000964.3
3'yfmQ,812016,812055,3'UTR,+,BSU_07380,NC_000964.3
5'copP,812056,812139,5'UTR,+,BSU_07390,NC_000964.3
copP,812140,812562,CDS,+,BSU_07390,NC_000964.3
3'copP,812563,812594,3'UTR,+,BSU_07390,NC_000964.3
5'copO,812595,812627,5'UTR,+,BSU_07400,NC_000964.3
copO,812628,813818,CDS,+,BSU_07400,NC_000964.3
3'copO,813819,813858,3'UTR,+,BSU_07400,NC_000964.3
5'yfmN,813859,814108,5'UTR,+,BSU_07410,NC_000964.3
yfmN,814109,814264,CDS,+,BSU_07410,NC_000964.3
3'yfmN,814265,814323,3'UTR,+,BSU_07410,NC_000964.3
3'ettM,814324,814383,3'UTR,-,BSU_07420,NC_000964.3
ettM,814384,815940,CDS,-,BSU_07420,NC_000964.3
5'ettM,815941,816026,5'UTR,-,BSU_07420,NC_000964.3
5'yfmL,816027,816112,5'UTR,+,BSU_07430,NC_000964.3
yfmL,816113,817243,CDS,+,BSU_07430,NC_000964.3
3'yfmL,817244,817276,3'UTR,+,BSU_07430,NC_000964.3
5'yfmK,817277,817310,5'UTR,+,BSU_07440,NC_000964.3
yfmK,817311,817757,CDS,+,BSU_07440,NC_000964.3
3'yfmK,817758,817783,3'UTR,+,BSU_07440,NC_000964.3
3'yfmJ,817784,817809,3'UTR,-,BSU_07450,NC_000964.3
yfmJ,817810,818829,CDS,-,BSU_07450,NC_000964.3
5'yfmJ,818830,819270,5'UTR,-,BSU_07450,NC_000964.3
3'yfmI,819271,819310,3'UTR,-,BSU_07460,NC_000964.3
yfmI,819311,820531,CDS,-,BSU_07460,NC_000964.3
5'yfmI,820532,820698,5'UTR,-,BSU_07460,NC_000964.3
5'yfmG,820699,820866,5'UTR,+,BSU_07480,NC_000964.3
yfmG,820867,822330,CDS,+,BSU_07480,NC_000964.3
3'yfmG,822331,822616,3'UTR,+,BSU_07480,NC_000964.3
3'fecF,822617,822902,3'UTR,-,BSU_07490,NC_000964.3
fecF,822903,823715,CDS,-,BSU_07490,NC_000964.3
fecE,823716,824717,CDS,-,BSU_07500,NC_000964.3
fecD,824714,825715,CDS,-,BSU_07510,NC_000964.3
5'fecD,825716,825751,5'UTR,-,BSU_07510,NC_000964.3
3'fecC,825752,825786,3'UTR,-,BSU_07520,NC_000964.3
fecC,825787,826734,CDS,-,BSU_07520,NC_000964.3
5'fecC,826735,826802,5'UTR,-,BSU_07520,NC_000964.3
3'yfmB,826803,826842,3'UTR,-,BSU_07530,NC_000964.3
yfmB,826843,827211,CDS,-,BSU_07530,NC_000964.3
5'yfmB,827212,827332,5'UTR,-,BSU_07530,NC_000964.3
5'yflT,827333,827454,5'UTR,+,BSU_07550,NC_000964.3
yflT,827455,827802,CDS,+,BSU_07550,NC_000964.3
3'yflT,827803,827842,3'UTR,+,BSU_07550,NC_000964.3
5'pelA,827843,827992,5'UTR,+,BSU_07560,NC_000964.3
pelA,827993,829255,CDS,+,BSU_07560,NC_000964.3
3'pelA,829256,829295,3'UTR,+,BSU_07560,NC_000964.3
5'maeS,829296,829381,5'UTR,+,BSU_07570,NC_000964.3
maeS,829382,830818,CDS,+,BSU_07570,NC_000964.3
3'maeS,830819,830858,3'UTR,+,BSU_07570,NC_000964.3
5'citS,830859,830944,5'UTR,+,BSU_07580,NC_000964.3
citS,830945,832573,CDS,+,BSU_07580,NC_000964.3
citT,832545,833227,CDS,+,BSU_07590,NC_000964.3
yflP,833228,834187,CDS,+,BSU_07600,NC_000964.3
3'yflP,834188,834227,3'UTR,+,BSU_07600,NC_000964.3
5'citM,834228,834382,5'UTR,+,BSU_07610,NC_000964.3
citM,834383,835684,CDS,+,BSU_07610,NC_000964.3
3'citM,835685,835711,3'UTR,+,BSU_07610,NC_000964.3
5'yflN,835712,835739,5'UTR,+,BSU_07620,NC_000964.3
yflN,835740,836534,CDS,+,BSU_07620,NC_000964.3
3'yflN,836535,836574,3'UTR,+,BSU_07620,NC_000964.3
5'nosA,836575,836652,5'UTR,+,BSU_07630,NC_000964.3
nosA,836653,837744,CDS,+,BSU_07630,NC_000964.3
acyP,837735,838010,CDS,-,BSU_07640,NC_000964.3
5'acyP,838011,838043,5'UTR,-,BSU_07640,NC_000964.3
5'yflK,838044,838076,5'UTR,+,BSU_07650,NC_000964.3
yflK,838077,838742,CDS,+,BSU_07650,NC_000964.3
3'yflK,838743,838762,3'UTR,+,BSU_07650,NC_000964.3
3'yflJ,838763,838782,3'UTR,-,BSU_07660,NC_000964.3
yflJ,838783,838920,CDS,-,BSU_07660,NC_000964.3
5'yflJ,838921,839036,5'UTR,-,BSU_07660,NC_000964.3
3'yflI,839037,839076,3'UTR,-,BSU_07670,NC_000964.3
yflI,839077,839232,CDS,-,BSU_07670,NC_000964.3
5'yflI,839233,839298,5'UTR,-,BSU_07670,NC_000964.3
3'yflH,839299,839338,3'UTR,-,BSU_07680,NC_000964.3
yflH,839339,839653,CDS,-,BSU_07680,NC_000964.3
5'yflH,839654,839694,5'UTR,-,BSU_07680,NC_000964.3
3'mapB,839695,839734,3'UTR,-,BSU_07690,NC_000964.3
mapB,839735,840484,CDS,-,BSU_07690,NC_000964.3
5'mapB,840485,840569,5'UTR,-,BSU_07690,NC_000964.3
5'nagP,840570,840655,5'UTR,+,BSU_07700,NC_000964.3
nagP,840656,842046,CDS,+,BSU_07700,NC_000964.3
ltaSB,842047,843996,CDS,-,BSU_07710,NC_000964.3
5'ltaSB,843997,844046,5'UTR,-,BSU_07710,NC_000964.3
5'yflD,844047,844096,5'UTR,+,BSU_07720,NC_000964.3
yflD,844097,844252,CDS,+,BSU_07720,NC_000964.3
yflB,844253,844645,CDS,+,BSU_07735,NC_000964.3
3'yflB,844646,844685,3'UTR,+,BSU_07735,NC_000964.3
5'yflA,844686,844769,5'UTR,+,BSU_07750,NC_000964.3
yflA,844770,846185,CDS,+,BSU_07750,NC_000964.3
yfkT,846182,847258,CDS,-,BSU_07760,NC_000964.3
yfkS,847259,847497,CDS,-,BSU_07770,NC_000964.3
yfkR,847498,848652,CDS,-,BSU_07780,NC_000964.3
yfkQ,848633,850174,CDS,-,BSU_07790,NC_000964.3
5'yfkQ,850175,850270,5'UTR,-,BSU_07790,NC_000964.3
5'treP,850271,850366,5'UTR,+,BSU_07800,NC_000964.3
treP,850367,851779,CDS,+,BSU_07800,NC_000964.3
3'treP,851780,851814,3'UTR,+,BSU_07800,NC_000964.3
5'treA,851815,851849,5'UTR,+,BSU_07810,NC_000964.3
treA,851850,853535,CDS,+,BSU_07810,NC_000964.3
treR,853536,854272,CDS,+,BSU_07820,NC_000964.3
3'treR,854273,854312,3'UTR,+,BSU_07820,NC_000964.3
5'hypO,854313,854411,5'UTR,+,BSU_07830,NC_000964.3
hypO,854412,855113,CDS,+,BSU_07830,NC_000964.3
yfkN,855114,859502,CDS,-,BSU_07840,NC_000964.3
5'yfkN,859503,859623,5'UTR,-,BSU_07840,NC_000964.3
5'sufLB,859624,859744,5'UTR,+,BSU_07850,NC_000964.3
sufLB,859745,860302,CDS,+,BSU_07850,NC_000964.3
yfkL,860303,861493,CDS,-,BSU_07860,NC_000964.3
5'yfkL,861494,861545,5'UTR,-,BSU_07860,NC_000964.3
3'yfkK,861546,861585,3'UTR,-,BSU_07870,NC_000964.3
yfkK,861586,861801,CDS,-,BSU_07870,NC_000964.3
5'yfkK,861802,861902,5'UTR,-,BSU_07870,NC_000964.3
5'yfkJ,861903,862003,5'UTR,+,BSU_07880,NC_000964.3
yfkJ,862004,862474,CDS,+,BSU_07880,NC_000964.3
yfkI,862475,862835,CDS,+,BSU_07890,NC_000964.3
rbn,862836,863663,CDS,+,BSU_07900,NC_000964.3
3'rbn,863664,863762,3'UTR,+,BSU_07900,NC_000964.3
3'yfkF,863763,863861,3'UTR,-,BSU_07910,NC_000964.3
yfkF,863862,865037,CDS,-,BSU_07910,NC_000964.3
5'yfkF,865038,865120,5'UTR,-,BSU_07910,NC_000964.3
5'chaA,865121,865204,5'UTR,+,BSU_07920,NC_000964.3
chaA,865205,866260,CDS,+,BSU_07920,NC_000964.3
3'chaA,866261,866295,3'UTR,+,BSU_07920,NC_000964.3
