gene_name,start,end,feature_type,strand,locus_tag,chromosome
5'trxA,2608457,2608713,5'UTR,+,MXAN_RS10900,NC_008095.1
trxA,2608714,2611011,CDS,+,MXAN_RS10900,NC_008095.1
MXAN_RS10905,2611012,2612452,CDS,+,MXAN_RS10905,NC_008095.1
MXAN_RS10910,2612453,2615473,CDS,-,MXAN_RS10910,NC_008095.1
5'MXAN_RS10910,2615474,2615524,5'UTR,-,MXAN_RS10910,NC_008095.1
3'MXAN_RS10915,2615525,2615564,3'UTR,-,MXAN_RS10915,NC_008095.1
MXAN_RS10915,2615565,2617226,CDS,-,MXAN_RS10915,NC_008095.1
5'MXAN_RS10915,2617227,2617384,5'UTR,-,MXAN_RS10915,NC_008095.1
5'ybaL,2617385,2617542,5'UTR,+,MXAN_RS10920,NC_008095.1
ybaL,2617543,2619294,CDS,+,MXAN_RS10920,NC_008095.1
3'ybaL,2619295,2619361,3'UTR,+,MXAN_RS10920,NC_008095.1
3'MXAN_RS10925,2619362,2619428,3'UTR,-,MXAN_RS10925,NC_008095.1
MXAN_RS10925,2619429,2622896,CDS,-,MXAN_RS10925,NC_008095.1
5'MXAN_RS10925,2622897,2622934,5'UTR,-,MXAN_RS10925,NC_008095.1
3'meaB,2622935,2622972,3'UTR,-,MXAN_RS10930,NC_008095.1
meaB,2622973,2623956,CDS,-,MXAN_RS10930,NC_008095.1
scpA,2623953,2626145,CDS,-,MXAN_RS10935,NC_008095.1
MXAN_RS10940,2626145,2628025,CDS,-,MXAN_RS10940,NC_008095.1
5'MXAN_RS10940,2628026,2628065,5'UTR,-,MXAN_RS10940,NC_008095.1
3'MXAN_RS10945,2628066,2628105,3'UTR,-,MXAN_RS10945,NC_008095.1
MXAN_RS10945,2628106,2628873,CDS,-,MXAN_RS10945,NC_008095.1
5'MXAN_RS10945,2628874,2628901,5'UTR,-,MXAN_RS10945,NC_008095.1
3'MXAN_RS10950,2628902,2628928,3'UTR,-,MXAN_RS10950,NC_008095.1
MXAN_RS10950,2628929,2629570,CDS,-,MXAN_RS10950,NC_008095.1
5'MXAN_RS10950,2629571,2629682,5'UTR,-,MXAN_RS10950,NC_008095.1
3'MXAN_RS10955,2629683,2629722,3'UTR,-,MXAN_RS10955,NC_008095.1
MXAN_RS10955,2629723,2630796,CDS,-,MXAN_RS10955,NC_008095.1
5'MXAN_RS10955,2630797,2630892,5'UTR,-,MXAN_RS10955,NC_008095.1
5'MXAN_RS10960,2630893,2630989,5'UTR,+,MXAN_RS10960,NC_008095.1
MXAN_RS10960,2630990,2633425,CDS,+,MXAN_RS10960,NC_008095.1
3'MXAN_RS10960,2633426,2633465,3'UTR,+,MXAN_RS10960,NC_008095.1
5'MXAN_RS10965,2633466,2633613,5'UTR,+,MXAN_RS10965,NC_008095.1
MXAN_RS10965,2633614,2634066,CDS,+,MXAN_RS10965,NC_008095.1
3'MXAN_RS10965,2634067,2634196,3'UTR,+,MXAN_RS10965,NC_008095.1
3'MXAN_RS10970,2634197,2634326,3'UTR,-,MXAN_RS10970,NC_008095.1
MXAN_RS10970,2634327,2636630,CDS,-,MXAN_RS10970,NC_008095.1
5'MXAN_RS10970,2636631,2636658,5'UTR,-,MXAN_RS10970,NC_008095.1
3'MXAN_RS10975,2636659,2636686,3'UTR,-,MXAN_RS10975,NC_008095.1
MXAN_RS10975,2636687,2637157,CDS,-,MXAN_RS10975,NC_008095.1
5'MXAN_RS10975,2637158,2637199,5'UTR,-,MXAN_RS10975,NC_008095.1
5'MXAN_RS10980,2637200,2637242,5'UTR,+,MXAN_RS10980,NC_008095.1
MXAN_RS10980,2637243,2637461,CDS,+,MXAN_RS10980,NC_008095.1
3'MXAN_RS10980,2637462,2637501,3'UTR,+,MXAN_RS10980,NC_008095.1
5'rsgA,2637502,2637562,5'UTR,+,MXAN_RS10985,NC_008095.1
rsgA,2637563,2638648,CDS,+,MXAN_RS10985,NC_008095.1
3'rsgA,2638649,2638688,3'UTR,+,MXAN_RS10985,NC_008095.1
5'MXAN_RS10990,2638689,2638761,5'UTR,+,MXAN_RS10990,NC_008095.1
MXAN_RS10990,2638762,2640129,CDS,+,MXAN_RS10990,NC_008095.1
3'MXAN_RS10990,2640130,2640157,3'UTR,+,MXAN_RS10990,NC_008095.1
3'MXAN_RS10995,2640158,2640186,3'UTR,-,MXAN_RS10995,NC_008095.1
MXAN_RS10995,2640187,2642286,CDS,-,MXAN_RS10995,NC_008095.1
5'MXAN_RS10995,2642287,2642627,5'UTR,-,MXAN_RS10995,NC_008095.1
3'MXAN_RS11000,2642628,2642667,3'UTR,-,MXAN_RS11000,NC_008095.1
MXAN_RS11000,2642668,2643181,CDS,-,MXAN_RS11000,NC_008095.1
MXAN_RS11005,2643182,2644795,CDS,-,MXAN_RS11005,NC_008095.1
5'MXAN_RS11005,2644796,2644870,5'UTR,-,MXAN_RS11005,NC_008095.1
3'thrA,2644871,2644910,3'UTR,-,MXAN_RS11010,NC_008095.1
thrA,2644911,2647370,CDS,-,MXAN_RS11010,NC_008095.1
5'thrA,2647371,2647489,5'UTR,-,MXAN_RS11010,NC_008095.1
3'MXAN_RS39090,2647490,2647529,3'UTR,-,MXAN_RS39090,NC_008095.1
MXAN_RS39090,2647530,2647661,CDS,-,MXAN_RS39090,NC_008095.1
5'MXAN_RS39090,2647662,2647729,5'UTR,-,MXAN_RS39090,NC_008095.1
3'MXAN_RS11015,2647730,2647769,3'UTR,-,MXAN_RS11015,NC_008095.1
MXAN_RS11015,2647770,2648795,CDS,-,MXAN_RS11015,NC_008095.1
MXAN_RS11020,2648796,2649422,CDS,-,MXAN_RS11020,NC_008095.1
5'MXAN_RS11020,2649423,2649597,5'UTR,-,MXAN_RS11020,NC_008095.1
3'MXAN_RS11025,2649598,2649637,3'UTR,-,MXAN_RS11025,NC_008095.1
MXAN_RS11025,2649638,2650648,CDS,-,MXAN_RS11025,NC_008095.1
5'MXAN_RS11025,2650649,2650763,5'UTR,-,MXAN_RS11025,NC_008095.1
5'dusA,2650764,2650878,5'UTR,+,MXAN_RS11030,NC_008095.1
dusA,2650879,2651877,CDS,+,MXAN_RS11030,NC_008095.1
3'dusA,2651878,2652034,3'UTR,+,MXAN_RS11030,NC_008095.1
3'MXAN_RS11035,2652035,2652191,3'UTR,-,MXAN_RS11035,NC_008095.1
MXAN_RS11035,2652192,2652918,CDS,-,MXAN_RS11035,NC_008095.1
MXAN_RS11040,2652919,2654448,CDS,-,MXAN_RS11040,NC_008095.1
5'MXAN_RS11040,2654449,2654546,5'UTR,-,MXAN_RS11040,NC_008095.1
5'MXAN_RS11045,2654547,2654644,5'UTR,+,MXAN_RS11045,NC_008095.1
MXAN_RS11045,2654645,2656858,CDS,+,MXAN_RS11045,NC_008095.1
thiD,2656859,2657698,CDS,-,MXAN_RS11050,NC_008095.1
5'thiD,2657699,2657718,5'UTR,-,MXAN_RS11050,NC_008095.1
3'MXAN_RS11055,2657719,2657738,3'UTR,-,MXAN_RS11055,NC_008095.1
MXAN_RS11055,2657739,2659529,CDS,-,MXAN_RS11055,NC_008095.1
5'MXAN_RS11055,2659530,2659624,5'UTR,-,MXAN_RS11055,NC_008095.1
5'MXAN_RS11060,2659625,2659720,5'UTR,+,MXAN_RS11060,NC_008095.1
MXAN_RS11060,2659721,2661181,CDS,+,MXAN_RS11060,NC_008095.1
3'MXAN_RS11060,2661182,2661221,3'UTR,+,MXAN_RS11060,NC_008095.1
5'MXAN_RS11065,2661222,2661425,5'UTR,+,MXAN_RS11065,NC_008095.1
MXAN_RS11065,2661426,2663177,CDS,+,MXAN_RS11065,NC_008095.1
3'MXAN_RS11065,2663178,2663217,3'UTR,+,MXAN_RS11065,NC_008095.1
5'MXAN_RS11070,2663218,2663323,5'UTR,+,MXAN_RS11070,NC_008095.1
MXAN_RS11070,2663324,2664778,CDS,+,MXAN_RS11070,NC_008095.1
3'MXAN_RS11070,2664779,2664805,3'UTR,+,MXAN_RS11070,NC_008095.1
3'MXAN_RS11075,2664806,2664833,3'UTR,-,MXAN_RS11075,NC_008095.1
MXAN_RS11075,2664834,2665511,CDS,-,MXAN_RS11075,NC_008095.1
5'MXAN_RS11075,2665512,2665663,5'UTR,-,MXAN_RS11075,NC_008095.1
3'MXAN_RS11080,2665664,2665703,3'UTR,-,MXAN_RS11080,NC_008095.1
MXAN_RS11080,2665704,2666513,CDS,-,MXAN_RS11080,NC_008095.1
MXAN_RS11085,2666514,2666724,CDS,-,MXAN_RS11085,NC_008095.1
5'MXAN_RS11085,2666725,2666774,5'UTR,-,MXAN_RS11085,NC_008095.1
5'MXAN_RS11090,2666775,2666825,5'UTR,+,MXAN_RS11090,NC_008095.1
MXAN_RS11090,2666826,2669051,CDS,+,MXAN_RS11090,NC_008095.1
MXAN_RS11095,2669052,2670078,CDS,-,MXAN_RS11095,NC_008095.1
5'MXAN_RS11095,2670079,2670159,5'UTR,-,MXAN_RS11095,NC_008095.1
3'MXAN_RS11100,2670160,2670199,3'UTR,-,MXAN_RS11100,NC_008095.1
MXAN_RS11100,2670200,2671228,CDS,-,MXAN_RS11100,NC_008095.1
5'MXAN_RS11100,2671229,2671369,5'UTR,-,MXAN_RS11100,NC_008095.1
5'asnS,2671370,2671511,5'UTR,+,MXAN_RS11105,NC_008095.1
asnS,2671512,2672912,CDS,+,MXAN_RS11105,NC_008095.1
3'asnS,2672913,2672936,3'UTR,+,MXAN_RS11105,NC_008095.1
3'MXAN_RS11110,2672937,2672960,3'UTR,-,MXAN_RS11110,NC_008095.1
MXAN_RS11110,2672961,2674676,CDS,-,MXAN_RS11110,NC_008095.1
5'MXAN_RS11110,2674677,2674711,5'UTR,-,MXAN_RS11110,NC_008095.1
3'MXAN_RS11115,2674712,2674745,3'UTR,-,MXAN_RS11115,NC_008095.1
MXAN_RS11115,2674746,2675042,CDS,-,MXAN_RS11115,NC_008095.1
5'MXAN_RS11115,2675043,2675133,5'UTR,-,MXAN_RS11115,NC_008095.1
3'MXAN_RS11120,2675134,2675173,3'UTR,-,MXAN_RS11120,NC_008095.1
MXAN_RS11120,2675174,2675884,CDS,-,MXAN_RS11120,NC_008095.1
5'MXAN_RS11120,2675885,2676133,5'UTR,-,MXAN_RS11120,NC_008095.1
5'MXAN_RS11125,2676134,2676382,5'UTR,+,MXAN_RS11125,NC_008095.1
MXAN_RS11125,2676383,2677006,CDS,+,MXAN_RS11125,NC_008095.1
3'MXAN_RS11125,2677007,2677100,3'UTR,+,MXAN_RS11125,NC_008095.1
3'MXAN_RS11130,2677101,2677195,3'UTR,-,MXAN_RS11130,NC_008095.1
MXAN_RS11130,2677196,2678107,CDS,-,MXAN_RS11130,NC_008095.1
5'MXAN_RS11130,2678108,2678140,5'UTR,-,MXAN_RS11130,NC_008095.1
3'MXAN_RS11135,2678141,2678173,3'UTR,-,MXAN_RS11135,NC_008095.1
MXAN_RS11135,2678174,2679550,CDS,-,MXAN_RS11135,NC_008095.1
5'MXAN_RS11135,2679551,2679624,5'UTR,-,MXAN_RS11135,NC_008095.1
5'MXAN_RS11140,2679625,2679699,5'UTR,+,MXAN_RS11140,NC_008095.1
MXAN_RS11140,2679700,2680113,CDS,+,MXAN_RS11140,NC_008095.1
3'MXAN_RS11140,2680114,2680147,3'UTR,+,MXAN_RS11140,NC_008095.1
5'deoD,2680148,2680182,5'UTR,+,MXAN_RS11145,NC_008095.1
deoD,2680183,2680902,CDS,+,MXAN_RS11145,NC_008095.1
3'deoD,2680903,2680942,3'UTR,+,MXAN_RS11145,NC_008095.1
5'MXAN_RS11150,2680943,2681162,5'UTR,+,MXAN_RS11150,NC_008095.1
MXAN_RS11150,2681163,2682806,CDS,+,MXAN_RS11150,NC_008095.1
3'MXAN_RS11150,2682807,2682846,3'UTR,+,MXAN_RS11150,NC_008095.1
5'MXAN_RS11155,2682847,2682902,5'UTR,+,MXAN_RS11155,NC_008095.1
MXAN_RS11155,2682903,2683802,CDS,+,MXAN_RS11155,NC_008095.1
MXAN_RS11160,2683803,2685059,CDS,-,MXAN_RS11160,NC_008095.1
MXAN_RS11165,2685040,2685618,CDS,+,MXAN_RS11165,NC_008095.1
3'MXAN_RS11165,2685619,2685653,3'UTR,+,MXAN_RS11165,NC_008095.1
5'MXAN_RS11170,2685654,2685689,5'UTR,+,MXAN_RS11170,NC_008095.1
MXAN_RS11170,2685690,2686316,CDS,+,MXAN_RS11170,NC_008095.1
3'MXAN_RS11170,2686317,2686355,3'UTR,+,MXAN_RS11170,NC_008095.1
3'MXAN_RS11175,2686356,2686394,3'UTR,-,MXAN_RS11175,NC_008095.1
MXAN_RS11175,2686395,2687921,CDS,-,MXAN_RS11175,NC_008095.1
MXAN_RS11180,2687918,2688922,CDS,-,MXAN_RS11180,NC_008095.1
5'MXAN_RS11180,2688923,2688948,5'UTR,-,MXAN_RS11180,NC_008095.1
5'MXAN_RS11185,2688949,2688975,5'UTR,+,MXAN_RS11185,NC_008095.1
MXAN_RS11185,2688976,2689989,CDS,+,MXAN_RS11185,NC_008095.1
3'MXAN_RS11185,2689990,2690055,3'UTR,+,MXAN_RS11185,NC_008095.1
3'MXAN_RS11190,2690056,2690122,3'UTR,-,MXAN_RS11190,NC_008095.1
MXAN_RS11190,2690123,2691946,CDS,-,MXAN_RS11190,NC_008095.1
5'MXAN_RS11190,2691947,2692099,5'UTR,-,MXAN_RS11190,NC_008095.1
5'MXAN_RS11195,2692100,2692252,5'UTR,+,MXAN_RS11195,NC_008095.1
MXAN_RS11195,2692253,2692927,CDS,+,MXAN_RS11195,NC_008095.1
3'MXAN_RS11195,2692928,2692948,3'UTR,+,MXAN_RS11195,NC_008095.1
5'MXAN_RS11200,2692949,2692969,5'UTR,+,MXAN_RS11200,NC_008095.1
MXAN_RS11200,2692970,2695804,CDS,+,MXAN_RS11200,NC_008095.1
3'MXAN_RS11200,2695805,2695844,3'UTR,+,MXAN_RS11200,NC_008095.1
5'gor,2695845,2695927,5'UTR,+,MXAN_RS11205,NC_008095.1
gor,2695928,2697346,CDS,+,MXAN_RS11205,NC_008095.1
3'gor,2697347,2697386,3'UTR,+,MXAN_RS11205,NC_008095.1
5'MXAN_RS11210,2697387,2697429,5'UTR,+,MXAN_RS11210,NC_008095.1
MXAN_RS11210,2697430,2698725,CDS,+,MXAN_RS11210,NC_008095.1
MXAN_RS11215,2698722,2699518,CDS,+,MXAN_RS11215,NC_008095.1
MXAN_RS11220,2699519,2700685,CDS,-,MXAN_RS11220,NC_008095.1
MXAN_RS11225,2700686,2700977,CDS,-,MXAN_RS11225,NC_008095.1
5'MXAN_RS11225,2700978,2701044,5'UTR,-,MXAN_RS11225,NC_008095.1
3'MXAN_RS11230,2701045,2701084,3'UTR,-,MXAN_RS11230,NC_008095.1
MXAN_RS11230,2701085,2702548,CDS,-,MXAN_RS11230,NC_008095.1
MXAN_RS11235,2702549,2703303,CDS,+,MXAN_RS11235,NC_008095.1
3'MXAN_RS11235,2703304,2703337,3'UTR,+,MXAN_RS11235,NC_008095.1
5'coaA,2703338,2703372,5'UTR,+,MXAN_RS11240,NC_008095.1
coaA,2703373,2704333,CDS,+,MXAN_RS11240,NC_008095.1
MXAN_RS11245,2704334,2705725,CDS,-,MXAN_RS11245,NC_008095.1
5'MXAN_RS11245,2705726,2705823,5'UTR,-,MXAN_RS11245,NC_008095.1
3'MXAN_RS11250,2705824,2705863,3'UTR,-,MXAN_RS11250,NC_008095.1
MXAN_RS11250,2705864,2707438,CDS,-,MXAN_RS11250,NC_008095.1
5'MXAN_RS11250,2707439,2707497,5'UTR,-,MXAN_RS11250,NC_008095.1
3'MXAN_RS11255,2707498,2707537,3'UTR,-,MXAN_RS11255,NC_008095.1
MXAN_RS11255,2707538,2708011,CDS,-,MXAN_RS11255,NC_008095.1
5'MXAN_RS11255,2708012,2708057,5'UTR,-,MXAN_RS11255,NC_008095.1
5'MXAN_RS11260,2708058,2708104,5'UTR,+,MXAN_RS11260,NC_008095.1
MXAN_RS11260,2708105,2709175,CDS,+,MXAN_RS11260,NC_008095.1
3'MXAN_RS11260,2709176,2709215,3'UTR,+,MXAN_RS11260,NC_008095.1
5'MXAN_RS11265,2709216,2709303,5'UTR,+,MXAN_RS11265,NC_008095.1
MXAN_RS11265,2709304,2710182,CDS,+,MXAN_RS11265,NC_008095.1
5'gspC,2711056,2711241,5'UTR,-,MXAN_RS11270,NC_008095.1
5'MXAN_RS11275,2711242,2711428,5'UTR,+,MXAN_RS11275,NC_008095.1
MXAN_RS11275,2711429,2712414,CDS,+,MXAN_RS11275,NC_008095.1
cysI,2712415,2714127,CDS,-,MXAN_RS11280,NC_008095.1
MXAN_RS11285,2714128,2715954,CDS,-,MXAN_RS11285,NC_008095.1
MXAN_RS11290,2715951,2717663,CDS,-,MXAN_RS11290,NC_008095.1
cysD,2717663,2718580,CDS,-,MXAN_RS11295,NC_008095.1
cobA,2718573,2719373,CDS,-,MXAN_RS11300,NC_008095.1
MXAN_RS11305,2719370,2720035,CDS,-,MXAN_RS11305,NC_008095.1
MXAN_RS11310,2720032,2720754,CDS,-,MXAN_RS11310,NC_008095.1
5'MXAN_RS11310,2720755,2721100,5'UTR,-,MXAN_RS11310,NC_008095.1
5'MXAN_RS11315,2721101,2721446,5'UTR,+,MXAN_RS11315,NC_008095.1
MXAN_RS11315,2721447,2721884,CDS,+,MXAN_RS11315,NC_008095.1
3'MXAN_RS11315,2721885,2721924,3'UTR,+,MXAN_RS11315,NC_008095.1
5'MXAN_RS11320,2721925,2722103,5'UTR,+,MXAN_RS11320,NC_008095.1
MXAN_RS11320,2722104,2722890,CDS,+,MXAN_RS11320,NC_008095.1
MXAN_RS11325,2722891,2723985,CDS,-,MXAN_RS11325,NC_008095.1
5'MXAN_RS11325,2723986,2724038,5'UTR,-,MXAN_RS11325,NC_008095.1
3'MXAN_RS11330,2724039,2724078,3'UTR,-,MXAN_RS11330,NC_008095.1
MXAN_RS11330,2724079,2724447,CDS,-,MXAN_RS11330,NC_008095.1
5'MXAN_RS11330,2724448,2724636,5'UTR,-,MXAN_RS11330,NC_008095.1
5'MXAN_RS11335,2724637,2724825,5'UTR,+,MXAN_RS11335,NC_008095.1
MXAN_RS11335,2724826,2726343,CDS,+,MXAN_RS11335,NC_008095.1
MXAN_RS11340,2726344,2727234,CDS,+,MXAN_RS11340,NC_008095.1
3'MXAN_RS11340,2727235,2727274,3'UTR,+,MXAN_RS11340,NC_008095.1
5'purL,2727275,2727530,5'UTR,+,MXAN_RS11345,NC_008095.1
purL,2727531,2731439,CDS,+,MXAN_RS11345,NC_008095.1
3'purL,2731440,2731475,3'UTR,+,MXAN_RS11345,NC_008095.1
3'msrB,2731476,2731511,3'UTR,-,MXAN_RS11350,NC_008095.1
msrB,2731512,2731934,CDS,-,MXAN_RS11350,NC_008095.1
5'msrB,2731935,2732039,5'UTR,-,MXAN_RS11350,NC_008095.1
5'MXAN_RS11355,2732040,2732144,5'UTR,+,MXAN_RS11355,NC_008095.1
MXAN_RS11355,2732145,2732561,CDS,+,MXAN_RS11355,NC_008095.1
3'MXAN_RS11355,2732562,2732589,3'UTR,+,MXAN_RS11355,NC_008095.1
3'thrS,2732590,2732617,3'UTR,-,MXAN_RS11360,NC_008095.1
thrS,2732618,2733820,CDS,-,MXAN_RS11360,NC_008095.1
5'thrS,2733821,2734059,5'UTR,-,MXAN_RS11360,NC_008095.1
3'MXAN_RS11365,2734060,2734099,3'UTR,-,MXAN_RS11365,NC_008095.1
MXAN_RS11365,2734100,2735962,CDS,-,MXAN_RS11365,NC_008095.1
5'MXAN_RS11365,2735963,2736028,5'UTR,-,MXAN_RS11365,NC_008095.1
5'MXAN_RS11370,2736029,2736095,5'UTR,+,MXAN_RS11370,NC_008095.1
MXAN_RS11370,2736096,2737631,CDS,+,MXAN_RS11370,NC_008095.1
MXAN_RS11375,2737632,2738632,CDS,-,MXAN_RS11375,NC_008095.1
5'MXAN_RS11375,2738633,2738681,5'UTR,-,MXAN_RS11375,NC_008095.1
5'MXAN_RS11380,2738682,2738730,5'UTR,+,MXAN_RS11380,NC_008095.1
MXAN_RS11380,2738731,2739549,CDS,+,MXAN_RS11380,NC_008095.1
3'MXAN_RS11380,2739550,2739589,3'UTR,+,MXAN_RS11380,NC_008095.1
5'MXAN_RS11385,2739590,2739710,5'UTR,+,MXAN_RS11385,NC_008095.1
MXAN_RS11385,2739711,2741009,CDS,+,MXAN_RS11385,NC_008095.1
MXAN_RS11390,2740999,2742441,CDS,-,MXAN_RS11390,NC_008095.1
MXAN_RS11395,2742438,2743289,CDS,-,MXAN_RS11395,NC_008095.1
5'MXAN_RS11395,2743290,2743322,5'UTR,-,MXAN_RS11395,NC_008095.1
3'MXAN_RS11400,2743323,2743354,3'UTR,-,MXAN_RS11400,NC_008095.1
MXAN_RS11400,2743355,2743609,CDS,-,MXAN_RS11400,NC_008095.1
5'MXAN_RS11400,2743610,2743708,5'UTR,-,MXAN_RS11400,NC_008095.1
5'MXAN_RS11405,2743709,2743807,5'UTR,+,MXAN_RS11405,NC_008095.1
MXAN_RS11405,2743808,2744557,CDS,+,MXAN_RS11405,NC_008095.1
MXAN_RS11410,2744527,2745423,CDS,-,MXAN_RS11410,NC_008095.1
5'MXAN_RS11410,2745424,2745522,5'UTR,-,MXAN_RS11410,NC_008095.1
5'MXAN_RS11415,2745523,2745622,5'UTR,+,MXAN_RS11415,NC_008095.1
MXAN_RS11415,2745623,2746780,CDS,+,MXAN_RS11415,NC_008095.1
3'MXAN_RS11415,2746781,2746820,3'UTR,+,MXAN_RS11415,NC_008095.1
5'MXAN_RS11420,2746821,2746957,5'UTR,+,MXAN_RS11420,NC_008095.1
MXAN_RS11420,2746958,2748646,CDS,+,MXAN_RS11420,NC_008095.1
3'MXAN_RS11420,2748647,2748682,3'UTR,+,MXAN_RS11420,NC_008095.1
3'MXAN_RS11425,2748683,2748719,3'UTR,-,MXAN_RS11425,NC_008095.1
MXAN_RS11425,2748720,2750180,CDS,-,MXAN_RS11425,NC_008095.1
5'MXAN_RS11425,2750181,2750284,5'UTR,-,MXAN_RS11425,NC_008095.1
5'MXAN_RS11430,2750285,2750388,5'UTR,+,MXAN_RS11430,NC_008095.1
MXAN_RS11430,2750389,2752110,CDS,+,MXAN_RS11430,NC_008095.1
MXAN_RS11435,2752111,2753758,CDS,+,MXAN_RS11435,NC_008095.1
MXAN_RS11440,2753748,2754242,CDS,-,MXAN_RS11440,NC_008095.1
5'MXAN_RS11440,2754243,2754343,5'UTR,-,MXAN_RS11440,NC_008095.1
5'MXAN_RS11445,2754344,2754444,5'UTR,+,MXAN_RS11445,NC_008095.1
MXAN_RS11445,2754445,2756922,CDS,+,MXAN_RS11445,NC_008095.1
3'MXAN_RS11445,2756923,2756943,3'UTR,+,MXAN_RS11445,NC_008095.1
5'MXAN_RS11450,2756944,2756965,5'UTR,+,MXAN_RS11450,NC_008095.1
MXAN_RS11450,2756966,2757799,CDS,+,MXAN_RS11450,NC_008095.1
MXAN_RS11455,2757800,2758409,CDS,-,MXAN_RS11455,NC_008095.1
5'MXAN_RS11455,2758410,2758500,5'UTR,-,MXAN_RS11455,NC_008095.1
3'mug,2758501,2758540,3'UTR,-,MXAN_RS11460,NC_008095.1
mug,2758541,2759041,CDS,-,MXAN_RS11460,NC_008095.1
5'mug,2759042,2759156,5'UTR,-,MXAN_RS11460,NC_008095.1
5'MXAN_RS11465,2759157,2759272,5'UTR,+,MXAN_RS11465,NC_008095.1
MXAN_RS11465,2759273,2760220,CDS,+,MXAN_RS11465,NC_008095.1
3'MXAN_RS11465,2760221,2760260,3'UTR,+,MXAN_RS11465,NC_008095.1
5'MXAN_RS11470,2760261,2760386,5'UTR,+,MXAN_RS11470,NC_008095.1
MXAN_RS11470,2760387,2761790,CDS,+,MXAN_RS11470,NC_008095.1
MXAN_RS11475,2761791,2762416,CDS,+,MXAN_RS11475,NC_008095.1
MXAN_RS11480,2762417,2763724,CDS,-,MXAN_RS11480,NC_008095.1
5'MXAN_RS11480,2763725,2763744,5'UTR,-,MXAN_RS11480,NC_008095.1
5'MXAN_RS11485,2763745,2763764,5'UTR,+,MXAN_RS11485,NC_008095.1
MXAN_RS11485,2763765,2764080,CDS,+,MXAN_RS11485,NC_008095.1
MXAN_RS11490,2764081,2764455,CDS,-,MXAN_RS11490,NC_008095.1
5'MXAN_RS11490,2764456,2764502,5'UTR,-,MXAN_RS11490,NC_008095.1
5'MXAN_RS11495,2764503,2764550,5'UTR,+,MXAN_RS11495,NC_008095.1
MXAN_RS11495,2764551,2765213,CDS,+,MXAN_RS11495,NC_008095.1
3'MXAN_RS11495,2765214,2765253,3'UTR,+,MXAN_RS11495,NC_008095.1
5'MXAN_RS11505,2765254,2765917,5'UTR,+,MXAN_RS11505,NC_008095.1
MXAN_RS11505,2765918,2766859,CDS,+,MXAN_RS11505,NC_008095.1
3'MXAN_RS11505,2766860,2766944,3'UTR,+,MXAN_RS11505,NC_008095.1
3'MXAN_RS11510,2766945,2767030,3'UTR,-,MXAN_RS11510,NC_008095.1
MXAN_RS11510,2767031,2767900,CDS,-,MXAN_RS11510,NC_008095.1
MXAN_RS11515,2767845,2768645,CDS,+,MXAN_RS11515,NC_008095.1
3'MXAN_RS11515,2768646,2768673,3'UTR,+,MXAN_RS11515,NC_008095.1
5'MXAN_RS11520,2768674,2768701,5'UTR,+,MXAN_RS11520,NC_008095.1
MXAN_RS11520,2768702,2770027,CDS,+,MXAN_RS11520,NC_008095.1
mdoH,2770028,2772061,CDS,-,MXAN_RS11525,NC_008095.1
5'mdoH,2772062,2772082,5'UTR,-,MXAN_RS11525,NC_008095.1
3'MXAN_RS11530,2772083,2772102,3'UTR,-,MXAN_RS11530,NC_008095.1
MXAN_RS11530,2772103,2772606,CDS,-,MXAN_RS11530,NC_008095.1
MXAN_RS11535,2772594,2774183,CDS,-,MXAN_RS11535,NC_008095.1
5'MXAN_RS11535,2774184,2774465,5'UTR,-,MXAN_RS11535,NC_008095.1
3'MXAN_RS11540,2774466,2774505,3'UTR,-,MXAN_RS11540,NC_008095.1
MXAN_RS11540,2774506,2776797,CDS,-,MXAN_RS11540,NC_008095.1
5'MXAN_RS11540,2776798,2776873,5'UTR,-,MXAN_RS11540,NC_008095.1
5'MXAN_RS11545,2776874,2776950,5'UTR,+,MXAN_RS11545,NC_008095.1
MXAN_RS11545,2776951,2777541,CDS,+,MXAN_RS11545,NC_008095.1
3'MXAN_RS11545,2777542,2777581,3'UTR,+,MXAN_RS11545,NC_008095.1
5'uvrA,2777582,2777658,5'UTR,+,MXAN_RS11550,NC_008095.1
uvrA,2777659,2782962,CDS,+,MXAN_RS11550,NC_008095.1
MXAN_RS11555,2782963,2783588,CDS,+,MXAN_RS11555,NC_008095.1
3'MXAN_RS11555,2783589,2783628,3'UTR,+,MXAN_RS11555,NC_008095.1
5'MXAN_RS11560,2783629,2783718,5'UTR,+,MXAN_RS11560,NC_008095.1
MXAN_RS11560,2783719,2784693,CDS,+,MXAN_RS11560,NC_008095.1
3'MXAN_RS11560,2784694,2784721,3'UTR,+,MXAN_RS11560,NC_008095.1
3'MXAN_RS11565,2784722,2784749,3'UTR,-,MXAN_RS11565,NC_008095.1
MXAN_RS11565,2784750,2785331,CDS,-,MXAN_RS11565,NC_008095.1
5'MXAN_RS11565,2785332,2785399,5'UTR,-,MXAN_RS11565,NC_008095.1
3'MXAN_RS11570,2785400,2785439,3'UTR,-,MXAN_RS11570,NC_008095.1
MXAN_RS11570,2785440,2785925,CDS,-,MXAN_RS11570,NC_008095.1
MXAN_RS11575,2785922,2786443,CDS,-,MXAN_RS11575,NC_008095.1
MXAN_RS11580,2786443,2787084,CDS,-,MXAN_RS11580,NC_008095.1
5'MXAN_RS11580,2787085,2787169,5'UTR,-,MXAN_RS11580,NC_008095.1
